wind_available_mw,electricity_price,carbon_intensity
125.685,44.823619097949575,103.40741737109319
125.685,50.000000000000014,100.0
125.685,55.17638090205039,103.40741737109313
125.685,59.99999999999994,113.39745962155597
125.685,64.14213562373092,129.28932188134513
125.685,67.32050807568876,149.99999999999997
125.685,69.31851652578138,174.11809548974804
125.685,70.0,199.99999999999991
125.685,69.31851652578138,225.8819045102518
125.685,67.32050807568879,249.99999999999986
125.685,64.14213562373095,270.71067811865476
125.685,59.99999999999998,286.6025403784439
125.685,55.176380902050425,296.5925826289068
125.685,50.00000000000006,300.0
125.685,44.82361909794961,296.5925826289069
125.685,40.0,286.60254037844385
94.78122124375554,35.85786437626903,270.71067811865464
57.198441760437724,32.679491924311236,250.00000000000006
53.253122682708124,30.68148347421865,225.88190451025233
53.8703055261208,30.0,200.0000000000001
57.60858166541106,30.681483474218616,174.11809548974824
72.6130435774452,32.67949192431125,149.99999999999983
76.28484860217988,35.85786437626905,129.28932188134524
90.73563467068979,39.99999999999996,113.39745962155625
114.73993445361687,44.82361909794957,103.40741737109319
125.685,49.99999999999994,100.0
125.685,55.176380902050454,103.40741737109323
125.685,60.0,113.39745962155614
125.685,64.14213562373092,129.2893218813451
125.685,67.32050807568876,149.99999999999994
125.685,69.31851652578135,174.11809548974767
125.685,70.0,199.99999999999952
125.685,69.31851652578136,225.8819045102521
125.685,67.32050807568879,249.99999999999983
125.685,64.14213562373101,270.71067811865447
125.685,60.00000000000004,286.60254037844373
125.685,55.17638090205043,296.5925826289068
125.685,49.99999999999999,300.0
107.11424301291798,44.823619097949546,296.59258262890677
108.23510991585003,40.000000000000064,286.602540378444
125.685,35.85786437626908,270.71067811865487
114.03507597288176,32.679491924311236,250.00000000000006
125.685,30.68148347421863,225.881904510252
125.685,30.0,199.99999999999977
120.9262312686567,30.681483474218616,174.11809548974824
120.42299345082144,32.67949192431121,150.00000000000017
122.81938723393387,35.85786437626904,129.2893218813453
108.09946913108095,40.000000000000014,113.39745962155608
114.49367350838776,44.82361909794963,103.40741737109312
112.32075570130388,49.999999999999936,100.0
123.77163845734178,55.17638090205038,103.40741737109312
125.685,60.0,113.39745962155612
125.685,64.14213562373087,129.28932188134485
125.685,67.32050807568879,150.00000000000023
125.685,69.31851652578135,174.11809548974765
125.685,70.0,199.99999999999986
125.685,69.31851652578136,225.88190451025207
125.685,67.32050807568882,249.99999999999952
125.685,64.14213562373091,270.710678118655
125.685,60.00000000000004,286.60254037844373
125.685,55.17638090205044,296.5925826289068
125.685,49.99999999999999,300.0
125.685,44.82361909794969,296.59258262890694
125.685,40.00000000000007,286.6025403784441
125.685,35.857864376269085,270.7106781186549
125.685,32.679491924311236,250.00000000000009
125.685,30.68148347421863,225.881904510252
125.685,30.0,200.0000000000005
125.685,30.681483474218616,174.11809548974827
125.685,32.67949192431121,150.0000000000002
125.685,35.85786437626904,129.2893218813453
125.685,40.000000000000014,113.3974596215561
125.685,44.82361909794949,103.4074173710933
125.685,49.99999999999993,100.0
125.685,55.176380902050376,103.40741737109312
125.685,59.99999999999987,113.39745962155575
125.685,64.14213562373087,129.28932188134482
125.685,67.32050807568879,150.00000000000023
125.685,69.31851652578139,174.1180954897483
125.685,70.0,199.99999999999983
125.685,69.31851652578136,225.88190451025204
125.685,67.32050807568876,250.0000000000001
125.685,64.14213562373101,270.7106781186544
125.685,60.00000000000005,286.60254037844373
125.685,55.17638090205044,296.59258262890677
125.685,50.00000000000014,300.0
125.685,44.823619097949695,296.592582628907
125.685,40.00000000000007,286.6025403784441
125.685,35.857864376268985,270.7106781186544
125.685,32.679491924311236,250.0000000000001
125.685,30.681483474218634,225.88190451025204
125.685,30.0,199.99999999999983
125.685,30.681483474218613,174.1180954897483
125.685,32.67949192431121,150.00000000000023
125.685,35.857864376269035,129.2893218813453
125.685,39.999999999999886,113.39745962155646
125.685,44.82361909794949,103.4074173710933
125.685,49.99999999999993,100.0
125.685,55.17638090205051,103.4074173710933
125.685,59.999999999999986,113.3974596215561
125.685,64.14213562373097,129.2893218813453
125.685,67.32050807568879,150.0000000000002
125.685,69.31851652578135,174.1180954897476
125.685,70.0,199.9999999999998
125.685,69.31851652578138,225.881904510252
125.685,67.32050807568883,249.99999999999946
120.4877018582764,64.14213562373101,270.7106781186544
108.14612833730219,60.00000000000006,286.6025403784437
55.466541901490416,55.17638090205058,296.5925826289066
16.6618528756527,50.00000000000001,300.0
57.41693724308607,44.82361909794956,296.5925826289068
82.3628468715031,39.99999999999996,286.60254037844373
81.26093958913755,35.85786437626909,270.710678118655
83.28876286625874,32.67949192431124,250.0000000000001
95.07871481581485,30.681483474218634,225.88190451025207
86.56292286480368,30.0,200.00000000000057
90.51525338373423,30.681483474218613,174.11809548974833
115.2026324266495,32.6794919243112,150.00000000000023
125.685,35.857864376268935,129.2893218813458
125.685,40.0,113.39745962155612
125.685,44.82361909794962,103.40741737109312
125.685,50.000000000000064,100.0
125.685,55.17638090205037,103.40741737109312
125.685,59.999999999999986,113.39745962155608
125.685,64.14213562373095,129.2893218813453
119.72303138653317,67.32050807568872,149.99999999999955
125.685,69.31851652578135,174.11809548974756
125.685,70.0,199.99999999999977
125.685,69.3185165257814,225.88190451025133
125.685,67.32050807568883,249.99999999999946
125.685,64.14213562373092,270.71067811865487
113.79155093385909,59.999999999999936,286.602540378444
109.31198769250966,55.176380902050454,296.59258262890677
68.31775631588273,50.00000000000001,300.0
64.10724659290672,44.82361909794957,296.5925826289068
73.93179547685304,40.000000000000085,286.6025403784441
90.59753836804782,35.85786437626909,270.710678118655
113.5066017994157,32.67949192431124,250.00000000000014
125.685,30.681483474218673,225.88190451025278
125.685,30.0,200.0000000000006
125.685,30.681483474218613,174.11809548974836
125.685,32.679491924311264,149.99999999999966
125.685,35.85786437626903,129.28932188134536
125.685,40.0,113.39745962155614
125.685,44.82361909794961,103.40741737109313
125.685,49.999999999999915,100.0
125.685,55.17638090205036,103.4074173710931
125.685,59.99999999999998,113.39745962155607
125.685,64.14213562373085,129.28932188134476
125.685,67.32050807568872,149.99999999999955
125.685,69.31851652578135,174.11809548974753
125.685,70.0,199.99999999999903
125.685,69.31851652578138,225.88190451025199
125.685,67.32050807568876,250.00000000000006
125.685,64.14213562373092,270.71067811865487
125.685,60.000000000000064,286.6025403784437
125.685,55.17638090205046,296.59258262890677
125.685,50.000000000000156,300.0
125.685,44.823619097949575,296.5925826289068
125.685,40.000000000000085,286.60254037844413
125.685,35.8578643762692,270.7106781186555
125.685,32.67949192431125,250.00000000000017
125.685,30.681483474218602,225.88190451025145
125.685,30.0,199.99999999999991
125.685,30.68148347421861,174.11809548974838
125.685,32.679491924311264,149.99999999999966
125.685,35.85786437626902,129.28932188134536
125.685,39.99999999999987,113.39745962155651
125.685,44.82361909794961,103.40741737109313
125.685,49.999999999999915,100.0
125.685,55.17638090205022,103.40741737109292
125.685,59.99999999999997,113.39745962155607
125.685,64.14213562373085,129.28932188134473
125.685,67.32050807568879,150.0000000000001
125.685,69.31851652578135,174.11809548974753
125.685,70.0,200.00000000000045
125.685,69.31851652578138,225.88190451025196
125.685,67.32050807568885,249.9999999999994
125.685,64.14213562373092,270.71067811865487
125.685,60.00000000000007,286.6025403784437
125.685,55.1763809020506,296.5925826289066
125.685,50.00000000000002,300.0
125.685,44.82361909794972,296.592582628907
125.685,39.999999999999964,286.6025403784438
125.685,35.857864376269106,270.710678118655
125.685,32.67949192431118,249.99999999999957
125.685,30.681483474218638,225.88190451025216
125.685,30.0,200.00000000000063
125.685,30.681483474218645,174.1180954897477
125.685,32.67949192431119,150.00000000000028
125.685,35.85786437626892,129.28932188134587
125.685,39.99999999999999,113.39745962155617
125.685,44.82361909794947,103.40741737109333
125.685,49.999999999999766,100.0
125.685,55.176380902050354,103.40741737109309
125.685,60.00000000000009,113.39745962155641
125.685,64.14213562373095,129.28932188134524
125.685,67.3205080756887,149.9999999999995
125.685,69.31851652578138,174.11809548974819
125.685,70.0,199.99999999999972
125.685,69.3185165257814,225.88190451025125
125.685,67.32050807568876,250.0
125.685,64.14213562373104,270.71067811865436
125.685,60.0000000000002,286.60254037844334
125.685,55.17638090205047,296.59258262890677
125.685,49.99999999999988,300.0
125.685,44.82361909794958,296.5925826289068
125.685,40.00000000000009,286.60254037844413
125.685,35.857864376269006,270.7106781186545
125.685,32.67949192431125,250.00000000000023
125.685,30.681483474218677,225.88190451025287
125.685,30.0,199.99999999999994
125.685,30.681483474218606,174.1180954897484
125.685,32.67949192431112,150.00000000000094
125.685,35.85786437626902,129.28932188134542
125.685,39.999999999999865,113.39745962155654
125.685,44.823619097949596,103.40741737109316
125.685,49.9999999999999,100.0
125.685,55.17638090205048,103.40741737109327
125.685,59.999999999999964,113.39745962155604
125.685,64.14213562373084,129.2893218813447
125.685,67.32050807568878,150.00000000000009
125.685,69.31851652578135,174.11809548974747
125.685,70.0,199.99999999999898
125.685,69.31851652578138,225.8819045102519
105.077060446292,67.32050807568885,249.99999999999937
121.80336012627414,64.14213562373094,270.71067811865487
125.685,60.00000000000007,286.6025403784437
125.685,55.17638090205033,296.59258262890694
125.685,50.00000000000003,300.0
125.685,44.823619097949724,296.592582628907
125.685,39.99999999999997,286.6025403784438
125.685,35.857864376269106,270.71067811865504
125.685,32.67949192431132,250.00000000000085
125.685,30.68148347421864,225.88190451025218
125.685,30.0,200.00000000000068
125.685,30.68148347421857,174.11809548974912
125.685,32.679491924311186,150.00000000000034
125.685,35.85786437626911,129.2893218813449
125.685,39.99999999999974,113.39745962155689
125.685,44.823619097949454,103.40741737109335
125.685,49.99999999999976,100.0
125.685,55.17638090205034,103.40741737109308
125.685,60.000000000000085,113.39745962155638
125.685,64.14213562373094,129.2893218813452
125.685,67.32050807568885,150.00000000000068
125.685,69.3185165257813,174.11809548974676
125.685,70.0,199.99999999999966
125.685,69.3185165257814,225.88190451025122
125.685,67.32050807568878,249.99999999999994
125.685,64.14213562373104,270.7106781186543
125.685,59.99999999999996,286.60254037844396
125.685,55.17638090205075,296.59258262890637
125.685,50.00000000000018,300.0
125.685,44.82361909794959,296.5925826289068
125.685,40.0000000000001,286.60254037844413
125.685,35.857864376269006,270.7106781186546
125.685,32.67949192431126,250.00000000000026
125.685,30.681483474218606,225.88190451025153
125.685,30.0,200.00000000000142
125.685,30.681483474218606,174.11809548974847
125.685,32.679491924311115,150.00000000000097
125.685,35.857864376269006,129.28932188134542
125.685,39.99999999999986,113.39745962155655
98.71457320945512,44.82361909794959,103.40741737109317
71.35611218268393,50.00000000000018,100.0
69.17728569545453,55.176380902050205,103.40741737109289
60.97863193401472,59.99999999999996,113.39745962155602
44.638250694652534,64.14213562373084,129.28932188134468
29.617642147184164,67.32050807568878,150.00000000000006
26.1312055365754,69.31851652578135,174.11809548974742
10.880731879056464,70.0,200.00000000000034
12.412269861640212,69.31851652578145,225.88190451025048
47.59040373263273,67.32050807568885,249.99999999999932
76.09229823031862,64.14213562373094,270.7106781186548
52.38250991412381,60.000000000000085,286.6025403784436
36.676553268361786,55.17638090205034,296.59258262890694
75.63435219648296,50.00000000000004,300.0
91.20959612312244,44.823619097949454,296.59258262890665
84.47559318827197,40.00000000000023,286.60254037844453
101.48206817640188,35.85786437626911,270.7106781186551
77.02219431497737,32.67949192431133,250.00000000000088
45.741525511342374,30.68148347421864,225.88190451025224
9.318998770817316,30.0,200.00000000000074
14.035532207626641,30.68148347421864,174.11809548974782
54.551642662178665,32.67949192431132,149.99999999999915
99.62452030498888,35.85786437626891,129.28932188134598
93.90401109759172,39.99999999999997,113.39745962155621
92.27644928221218,44.82361909794945,103.40741737109336
125.685,50.00000000000003,100.0
125.685,55.17638090205033,103.40741737109308
125.685,60.00000000000007,113.39745962155635
125.685,64.14213562373072,129.28932188134416
125.685,67.3205080756887,149.9999999999994
125.685,69.3185165257813,174.1180954897467
118.6110517703508,70.0,199.9999999999996
99.29666917408508,69.31851652578135,225.88190451025253
88.84580714929814,67.32050807568878,249.99999999999991
79.30128593136432,64.14213562373084,270.7106781186553
64.11204473375462,60.00000000000021,286.6025403784432
49.24329600111219,55.17638090205048,296.5925826289067
39.04875798734992,50.000000000000185,300.0
26.431296746858816,44.823619097949596,296.5925826289068
17.969052533908688,40.000000000000114,286.6025403784442
15.58904618348456,35.85786437626902,270.7106781186546
21.186674369802095,32.67949192431141,250.00000000000153
20.678843355111077,30.68148347421868,225.88190451025295
19.712572258175072,30.0,200.00000000000006
21.33834192317094,30.681483474218602,174.11809548974853
22.459349148091285,32.67949192431125,149.99999999999977
23.520048571365123,35.857864376269006,129.28932188134547
23.456312550209255,40.00000000000009,113.39745962155587
22.54776424145989,44.823619097949305,103.40741737109354
22.643284972000462,49.99999999999988,100.0
18.784251523708996,55.17638090205019,103.40741737109286
16.852740380266717,59.99999999999995,113.39745962155598
18.054583097365626,64.14213562373084,129.28932188134465
40.401856293898994,67.32050807568876,150.0
46.55130735185807,69.3185165257814,174.11809548974875
45.433045294090164,70.0,199.99999999999886
43.955955040444096,69.31851652578138,225.88190451025181
51.92318119999233,67.32050807568885,249.99999999999926
66.50666530818219,64.14213562373095,270.71067811865476
72.4651809312357,60.00000000000009,286.60254037844356
81.45559768335642,55.176380902050354,296.59258262890694
90.4338919852027,50.000000000000334,300.0
100.0847486224845,44.82361909794974,296.59258262890705
108.10027125744028,39.99999999999999,286.60254037844385
106.97893604453468,35.85786437626912,270.7106781186551
125.685,32.67949192431119,249.99999999999972
125.685,30.681483474218645,225.8819045102523
125.685,30.0,199.99999999999937
125.685,30.681483474218567,174.11809548974924
125.685,32.67949192431118,150.00000000000043
125.685,35.8578643762689,129.28932188134598
125.685,39.999999999999964,113.39745962155622
125.685,44.82361909794944,103.40741737109337
125.685,50.00000000000002,100.0
125.685,55.1763809020506,103.40741737109342
125.685,59.99999999999982,113.39745962155561
125.685,64.14213562373092,129.28932188134513
125.685,67.3205080756887,149.99999999999937
125.685,69.31851652578138,174.11809548974804
125.685,70.0,199.99999999999955
125.685,69.31851652578135,225.88190451025247
125.685,67.32050807568893,249.99999999999864
125.685,64.14213562373105,270.71067811865424
125.685,60.00000000000022,286.6025403784432
107.84869908345938,55.1763809020505,296.5925826289067
89.69209686711656,49.999999999999915,300.0
83.65947046160072,44.82361909794961,296.5925826289069
71.44591871513504,39.99999999999987,286.6025403784435
54.58303426764132,35.85786437626923,270.71067811865566
61.20200649779824,32.679491924311264,250.00000000000034
56.91376236945552,30.681483474218684,225.881904510253
51.916752374025684,30.0,200.00000000000009
47.2924155108924,30.681483474218602,174.11809548974855
44.15739325849455,32.67949192431125,149.99999999999983
35.52160766642897,35.85786437626879,129.2893218813465
27.356626268818694,39.99999999999984,113.39745962155659
23.127317410667594,44.823619097949575,103.40741737109319
19.470106076145825,49.99999999999987,100.0
13.571033437529257,55.17638090205046,103.40741737109323
9.605574099537366,59.99999999999994,113.39745962155597
9.527508033804308,64.14213562373102,129.28932188134561
8.17993015596003,67.32050807568862,149.99999999999872
11.556259779084385,69.31851652578133,174.11809548974733
20.013636369098876,70.0,199.99999999999883
20.853316818423696,69.31851652578138,225.88190451025176
21.79901498935058,67.32050807568886,249.99999999999923
23.76055217220957,64.14213562373095,270.71067811865476
34.97048351812523,59.99999999999986,286.60254037844425
57.39262376155369,55.17638090205064,296.59258262890654
75.55487140971464,50.00000000000006,300.0
86.73014317443086,44.82361909794975,296.59258262890705
80.91937270835727,40.0,286.60254037844385
94.29125859686306,35.85786437626913,270.71067811865515
69.2113288121635,32.67949192431119,249.99999999999974
67.10845119990941,30.681483474218723,225.88190451025372
48.75347117410014,30.0,200.00000000000082
22.015285701346325,30.681483474218563,174.11809548974927
16.595262922561314,32.67949192431117,150.00000000000045
22.52105638182184,35.85786437626909,129.28932188134502
51.389460567957435,39.99999999999996,113.39745962155627
77.75805126063118,44.8236190979497,103.40741737109302
78.74034938508669,49.99999999999972,100.0
62.979391421114634,55.17638090205032,103.40741737109303
49.63459949994552,59.999999999999815,113.3974596215556
46.26523096467249,64.14213562373092,129.28932188134507
24.60437642520579,67.32050807568869,149.99999999999932
21.98032495945783,69.31851652578138,174.118095489748
19.829942168263614,70.0,199.9999999999981
17.76556371472131,69.31851652578142,225.88190451025105
16.38401092239674,67.32050807568879,249.99999999999983
16.858348737192546,64.14213562373106,270.7106781186542
13.957327932007264,59.999999999999986,286.6025403784439
11.927776963604718,55.176380902050504,296.5925826289067
7.278801465655614,49.99999999999992,300.0
4.057205586203815,44.823619097949894,296.5925826289072
3.0424335114833463,40.00000000000013,286.60254037844425
4.2465218486139795,35.857864376269234,270.71067811865566
3.465619510259278,32.67949192431127,250.00000000000037
1.8356284936472078,30.681483474218613,225.88190451025167
0.45146344621459367,30.0,200.00000000000156
0.0,30.6814834742186,174.1180954897486
0.0,32.67949192431124,149.9999999999999
0.0,35.85786437626919,129.28932188134456
0.0,39.99999999999983,113.39745962155664
0.45431268843602585,44.82361909794956,103.4074173710932
2.181196820224529,49.99999999999958,100.0
4.635721060674706,55.17638090205018,103.40741737109285
5.873403776898691,59.99999999999993,113.39745962155594
6.373069415364996,64.14213562373101,129.2893218813456
6.444090021477346,67.3205080756889,150.00000000000114
4.644977719612686,69.31851652578133,174.11809548974728
3.6402265401952154,70.0,200.0000000000002
5.807341459408334,69.31851652578146,225.88190451025034
6.456767635909871,67.32050807568886,249.9999999999992
7.464861884237778,64.14213562373097,270.7106781186547
10.035001577197335,59.999999999999865,286.60254037844425
13.515146924555703,55.176380902050646,296.59258262890654
18.31385721107152,50.00000000000007,300.0
22.19589126725992,44.823619097950036,296.59258262890745
22.69264211526184,40.000000000000256,286.6025403784446
25.00349051395105,35.857864376269134,270.7106781186552
19.469598344033507,32.67949192431121,249.99999999999977
16.52540306435274,30.681483474218577,225.88190451025102
13.459790104017397,30.0,200.00000000000088
12.45312726350787,30.681483474218634,174.11809548974796
15.431159298311321,32.67949192431102,150.00000000000173
18.78318250778911,35.857864376268886,129.28932188134607
22.45756735245463,39.99999999999995,113.39745962155628
25.862908876733655,44.823619097949695,103.40741737109302
27.182451382651887,49.999999999999716,100.0
22.66273043677653,55.176380902050305,103.40741737109302
19.90621932442095,60.00000000000005,113.39745962155628
15.430360513200634,64.14213562373071,129.28932188134405
6.8807812406051285,67.32050807568869,149.99999999999926
3.395156856221532,69.31851652578136,174.11809548974796
2.8700014788645487,70.0,200.00000000000088
4.519189356760977,69.31851652578142,225.88190451025102
6.048151921121764,67.32050807568879,249.99999999999977
5.836490764178438,64.14213562373126,270.71067811865316
6.165376849344504,60.00000000000024,286.60254037844317
6.440184954073222,55.17638090205051,296.5925826289067
5.773723985143652,49.99999999999993,300.0
7.663897132131773,44.823619097949354,296.59258262890654
12.501755748703681,40.000000000000135,286.60254037844425
14.560054960892089,35.857864376269035,270.7106781186547
7.783548066782213,32.67949192431142,250.00000000000165
3.4066819386566984,30.681483474218687,225.8819045102531
2.590569066092139,30.0,200.0000000000002
3.6352171115489322,30.68148347421867,174.11809548974728
5.334985026113527,32.679491924311094,150.00000000000114
5.551615760739734,35.857864376268985,129.2893218813456
3.3979818334821608,40.00000000000007,113.39745962155594
3.627818201062742,44.823619097949276,103.40741737109357
4.898719172266807,49.99999999999985,100.0
4.237295583775712,55.17638090205044,103.4074173710932
3.836688106521534,60.00000000000017,113.39745962155664
4.235645809980445,64.14213562373081,129.28932188134456
4.387503131538503,67.32050807568876,149.9999999999999
4.416717810847681,69.31851652578126,174.11809548974585
4.696219998580904,70.0,199.99999999999872
3.5112973225439514,69.31851652578139,225.88190451025167
2.9127302022636705,67.32050807568874,250.00000000000037
2.5649511869101476,64.14213562373077,270.71067811865566
2.9080383827250205,60.000000000000114,286.6025403784435
3.619885059448798,55.17638090205038,296.5925826289069
3.8882428355505088,50.00000000000036,300.0
3.5776688132262526,44.82361909794977,296.59258262890705
2.5972971941927456,40.000000000000014,286.6025403784439
2.1737330166064903,35.85786437626894,270.7106781186542
0.8722036161168562,32.67949192431135,250.00000000000108
1.5598525279961488,30.681483474218652,225.88190451025244
1.8387400709326505,30.0,200.00000000000236
1.391203818477078,30.681483474218556,174.11809548974938
0.6198114431492484,32.679491924311165,150.00000000000054
0.4229474755247284,35.85786437626908,129.2893218813451
0.0761335286388673,40.000000000000185,113.3974596215556
0.0,44.82361909794941,103.4074173710934
0.0,49.99999999999999,100.0
0.0,55.17638090205002,103.40741737109265
0.0,59.999999999999794,113.39745962155556
0.0,64.14213562373091,129.28932188134502
0.0,67.32050807568882,150.00000000000045
0.0,69.31851652578129,174.11809548974654
0.0,70.0,199.9999999999994
0.0,69.31851652578135,225.88190451025233
0.0,67.32050807568895,249.99999999999852
0.0,64.14213562373106,270.71067811865413
0.32097321423709857,60.0,286.60254037844385
1.1439064822843372,55.17638090205025,296.59258262890705
2.8286767933570798,50.00000000000023,300.0
3.7971506112505335,44.82361909794964,296.5925826289069
3.7724555999423233,40.00000000000039,286.602540378445
4.186943169679052,35.85786437626925,270.7106781186557
8.105019797736787,32.67949192431128,250.00000000000045
12.267531931368406,30.681483474218616,225.88190451025176
14.647057379359088,30.0,199.99999999999883
18.56834656359926,30.68148347421859,174.1180954897487
22.845791383895847,32.679491924311236,149.99999999999994
24.375227812029376,35.85786437626878,129.2893218813466
23.571801362680745,39.999999999999815,113.39745962155668
20.193410045540656,44.82361909794954,103.40741737109323
22.818787884556507,50.00000000000013,100.0
21.634315748737357,55.176380902050155,103.40741737109282
18.44273803720619,59.999999999999915,113.3974596215559
15.722824133086991,64.1421356237306,129.28932188134348
40.69317928509337,67.32050807568861,149.9999999999986
71.36090236983092,69.31851652578132,174.1180954897472
110.4141442199579,70.0,200.00000000000009
125.685,69.31851652578132,225.881904510253
125.685,67.32050807568888,249.99999999999912
125.685,64.14213562373098,270.71067811865464
125.685,60.00000000000037,286.60254037844277
93.84655527659872,55.17638090205067,296.5925826289065
70.22908486062606,50.000000000000085,300.0
74.23239940796398,44.8236190979495,296.5925826289067
71.90382314743164,40.00000000000027,286.60254037844464
63.44630127642155,35.85786437626915,270.71067811865527
59.87614136872431,32.67949192431121,249.9999999999999
58.12468057663111,30.68148347421873,225.88190451025386
60.08911146349251,30.0,200.00000000000097
72.31262327271583,30.681483474218627,174.11809548974804
101.91116232299842,32.6794919243113,149.99999999999937
125.685,35.85786437626887,129.28932188134613
125.685,39.99999999999993,113.39745962155632
125.685,44.82361909794913,103.40741737109379
125.685,49.999999999999694,100.0
125.685,55.17638090205028,103.407417371093
125.685,60.000000000000036,113.39745962155622
125.685,64.1421356237311,129.28932188134598
115.21523280973143,67.32050807568868,149.9999999999992
100.80575280964997,69.31851652578136,174.11809548974784
91.63453517216995,70.0,199.99999999999795
81.43943617200955,69.31851652578143,225.88190451025093
76.10681226203269,67.3205080756888,249.99999999999972
71.28418604901348,64.14213562373088,270.7106781186551
68.07769743347133,60.000000000000256,286.6025403784431
63.22469842938767,55.17638090205053,296.59258262890665
55.54885816644094,49.99999999999995,300.0
52.393571929686985,44.82361909794992,296.5925826289073
55.05193376907681,40.000000000000156,286.6025403784443
54.42885445602161,35.85786437626905,270.71067811865476
38.881376972583375,32.679491924311144,249.99999999999926
32.73696385371283,30.681483474218695,225.88190451025318
29.031940202489373,30.0,200.00000000000028
25.70226331419884,30.681483474218517,174.11809548975012
23.93817889225782,32.67949192431109,150.00000000000122
21.900064485508647,35.85786437626897,129.28932188134564
20.904828104556906,40.00000000000005,113.39745962155598
19.708215023395127,44.82361909794981,103.40741737109286
16.665153785069815,49.99999999999984,100.0
13.450416205847942,55.17638090205042,103.40741737109317
10.059793081904967,59.99999999999966,113.39745962155516
7.8641551963516605,64.1421356237308,129.28932188134445
3.993737615106333,67.32050807568875,149.99999999999977
3.4096363334454063,69.3185165257814,174.11809548974853
2.6976422423171083,70.0,199.99999999999864
2.764737806089505,69.31851652578139,225.8819045102516
2.2558577384263416,67.32050807568902,249.99999999999784
1.9259081027429548,64.14213562373118,270.7106781186536
1.596260569627307,60.000000000000135,286.60254037844345
1.1326951375744474,55.176380902050404,296.5925826289068
0.27215380070294415,49.999999999999815,300.0
0.654014099681646,44.82361909794979,296.5925826289071
